ticker,date,close,volume
GRACE,2025-04-25,69.64,521711
GRACE,2025-04-26,69.81,392866
GRACE,2025-04-27,69.69,332152
GRACE,2025-04-28,69.86,306161
GRACE,2025-04-29,69.75,531389
GRACE,2025-04-30,68.4,437299
GRACE,2025-05-01,68.99,685876
GRACE,2025-05-02,67.85,540790
GRACE,2025-05-03,66.93,338569
GRACE,2025-05-04,68.1,580181
GRACE,2025-05-05,67.5,526283
GRACE,2025-05-06,67.98,521755
GRACE,2025-05-07,69.66,572693
GRACE,2025-05-08,67.36,465176
GRACE,2025-05-09,66.82,475502
GRACE,2025-05-10,66.83,421862
GRACE,2025-05-11,66.03,663608
GRACE,2025-05-12,66.46,419511
GRACE,2025-05-13,66.96,581021
GRACE,2025-05-14,67.89,373362
GRACE,2025-05-15,68.48,427065
GRACE,2025-05-16,69.35,476906
GRACE,2025-05-17,67.61,504242
GRACE,2025-05-18,66.29,473942
GRACE,2025-05-19,66.24,451843
GRACE,2025-05-20,65.16,366112
GRACE,2025-05-21,64.55,470226
GRACE,2025-05-22,65.47,585090
GRACE,2025-05-23,65.13,652865
GRACE,2025-05-24,64.15,582202
GRACE,2025-05-25,64.03,528358
GRACE,2025-05-26,64.48,418450
GRACE,2025-05-27,65.04,498882
GRACE,2025-05-28,66.77,463488
GRACE,2025-05-29,67.7,577650
GRACE,2025-05-30,66.83,663274
GRACE,2025-05-31,66.05,232160
GRACE,2025-06-01,66.67,628274
GRACE,2025-06-02,66.71,468677
GRACE,2025-06-03,67.87,585424
GRACE,2025-06-04,67.38,587783
GRACE,2025-06-05,66.46,432923
GRACE,2025-06-06,65.69,235997
GRACE,2025-06-07,64.84,646679
GRACE,2025-06-08,64.05,433996
GRACE,2025-06-09,63.24,603872
GRACE,2025-06-10,63.24,558889
GRACE,2025-06-11,63.16,359476
GRACE,2025-06-12,62.49,600471
GRACE,2025-06-13,62.45,592928
GRACE,2025-06-14,60.28,633213
GRACE,2025-06-15,59.95,760742
GRACE,2025-06-16,59.61,503392
GRACE,2025-06-17,60.04,394904
GRACE,2025-06-18,60.62,422574
GRACE,2025-06-19,61.48,595184
GRACE,2025-06-20,61.82,413096
GRACE,2025-06-21,61.67,535989
GRACE,2025-06-22,60.29,433790
GRACE,2025-06-23,60.91,347818
GRACE,2025-06-24,61.77,424602
GRACE,2025-06-25,61.99,362280
GRACE,2025-06-26,62.32,555527
GRACE,2025-06-27,63.1,662488
GRACE,2025-06-28,63.97,525070
GRACE,2025-06-29,63.11,658851
GRACE,2025-06-30,62.2,447354
GRACE,2025-07-01,62.71,553226
GRACE,2025-07-02,63.81,499513
GRACE,2025-07-03,62.62,466968
GRACE,2025-07-04,62.74,457926
GRACE,2025-07-05,63.71,470286
GRACE,2025-07-06,62.71,556014
GRACE,2025-07-07,61.92,703987
GRACE,2025-07-08,62.1,331605
GRACE,2025-07-09,62.84,784309
GRACE,2025-07-10,61.45,608368
GRACE,2025-07-11,61.78,521081
GRACE,2025-07-12,62.01,559026
GRACE,2025-07-13,61.54,669318
GRACE,2025-07-14,60.63,735027
GRACE,2025-07-15,61.65,357663
GRACE,2025-07-16,61.64,670383
GRACE,2025-07-17,61.31,480510
GRACE,2025-07-18,61.04,640096
GRACE,2025-07-19,60.63,498820
SPEC,2024-06-15,3.26,475087
SPEC,2024-06-16,3.18,339014
SPEC,2024-06-17,3.04,358423
SPEC,2024-06-18,2.88,412774
SPEC,2024-06-19,2.92,506491
SPEC,2024-06-20,2.85,377837
SPEC,2024-06-21,2.77,333452
SPEC,2024-06-22,2.67,585723
SPEC,2024-06-23,2.56,502077
SPEC,2024-06-24,2.52,791353
SPEC,2024-06-25,2.38,523196
SPEC,2024-06-26,2.36,407464
SPEC,2024-06-27,2.39,518670
SPEC,2024-06-28,2.32,551153
SPEC,2024-06-29,2.35,657136
SPEC,2024-06-30,2.31,676453
SPEC,2024-07-01,2.3,262878
SPEC,2024-07-02,2.34,490209
SPEC,2024-07-03,2.28,611988
SPEC,2024-07-04,2.25,622026
SPEC,2024-07-05,2.25,590038
SPEC,2024-07-06,2.3,556780
SPEC,2024-07-07,2.23,610365
SPEC,2024-07-08,2.23,740271
SPEC,2024-07-09,2.27,590135
SPEC,2024-07-10,2.22,451263
SPEC,2024-07-11,2.23,359542
SPEC,2024-07-12,2.16,486970
SPEC,2024-07-13,2.15,524248
SPEC,2024-07-14,2.23,451959
SPEC,2024-07-15,2.28,482643
SPEC,2024-07-16,2.27,530848
SPEC,2024-07-17,2.13,507962
SPEC,2024-07-18,2.09,388419
SPEC,2024-07-19,1.98,446853
SPEC,2024-07-20,1.87,604414
SPEC,2024-07-21,1.86,298151
SPEC,2024-07-22,1.82,590594
SPEC,2024-07-23,1.79,466253
SPEC,2024-07-24,1.78,484606
SPEC,2024-07-25,1.69,494544
SPEC,2024-07-26,1.66,854453
SPEC,2024-07-27,1.66,445325
SPEC,2024-07-28,1.71,481276
SPEC,2024-07-29,1.72,395106
SPEC,2024-07-30,1.81,424679
SPEC,2024-07-31,1.83,635882
SPEC,2024-08-01,1.81,499982
SPEC,2024-08-02,1.85,581921
SPEC,2024-08-03,1.79,521777
SPEC,2024-08-04,1.74,410555
SPEC,2024-08-05,1.71,645917
SPEC,2024-08-06,1.8,812654
SPEC,2024-08-07,1.8,399031
SPEC,2024-08-08,1.75,692897
SPEC,2024-08-09,1.67,461963
SPEC,2024-08-10,1.64,709999
SPEC,2024-08-11,1.6,632199
SPEC,2024-08-12,1.66,479987
SPEC,2024-08-13,1.69,315354
SPEC,2024-08-14,1.68,474196
SPEC,2024-08-15,1.56,549845
SPEC,2024-08-16,1.58,296794
SPEC,2024-08-17,1.51,410085
SPEC,2024-08-18,1.49,463236
SPEC,2024-08-19,1.45,379057
SPEC,2024-08-20,1.46,442970
SPEC,2024-08-21,1.46,472438
SPEC,2024-08-22,1.48,481487
SPEC,2024-08-23,1.52,512359
SPEC,2024-08-24,1.57,649649
SPEC,2024-08-25,1.5,610639
SPEC,2024-08-26,1.58,383296
SPEC,2024-08-27,1.58,457135
SPEC,2024-08-28,1.61,562399
SPEC,2024-08-29,1.58,657506
SPEC,2024-08-30,1.54,483401
SPEC,2024-08-31,1.59,734412
SPEC,2024-09-01,1.57,593875
SPEC,2024-09-02,1.58,310106
SPEC,2024-09-03,1.54,355427
SPEC,2024-09-04,1.52,449985
SPEC,2024-09-05,1.52,653323
SPEC,2024-09-06,1.54,818367
SPEC,2024-09-07,1.53,594710
SPEC,2024-09-08,1.55,680788
SPEC,2024-09-09,1.54,601430
SPEC,2024-09-10,1.62,413502
SPEC,2024-09-11,1.61,560516
SPEC,2024-09-12,1.6,394970
SPEC,2024-09-13,1.69,472441
SPEC,2024-09-14,1.78,438988
SPEC,2024-09-15,1.77,595656
SPEC,2024-09-16,1.76,392135
SPEC,2024-09-17,1.72,532720
SPEC,2024-09-18,1.69,510568
SPEC,2024-09-19,1.58,433025
SPEC,2024-09-20,1.57,438482
SPEC,2024-09-21,1.53,393979
SPEC,2024-09-22,1.54,678447
SPEC,2024-09-23,1.47,466848
SPEC,2024-09-24,1.52,540134
SPEC,2024-09-25,1.52,445914
SPEC,2024-09-26,1.52,487872
SPEC,2024-09-27,1.42,414106
SPEC,2024-09-28,1.34,654926
SPEC,2024-09-29,1.38,405411
SPEC,2024-09-30,1.41,793837
SPEC,2024-10-01,1.39,655913
SPEC,2024-10-02,1.4,471596
SPEC,2024-10-03,1.36,433288
SPEC,2024-10-04,1.35,222106
SPEC,2024-10-05,1.37,461392
SPEC,2024-10-06,1.39,449692
SPEC,2024-10-07,1.52,301125
SPEC,2024-10-08,1.48,584624
SPEC,2024-10-09,1.58,380909
SPEC,2024-10-10,1.67,389956
SPEC,2024-10-11,1.74,509047
SPEC,2024-10-12,1.86,713838
SPEC,2024-10-13,1.83,852284
SPEC,2024-10-14,1.77,462365
SPEC,2024-10-15,1.87,411826
SPEC,2024-10-16,1.83,515675
SPEC,2024-10-17,1.86,546461
SPEC,2024-10-18,1.82,523627
SPEC,2024-10-19,1.86,680478
SPEC,2024-10-20,1.88,349642
SPEC,2024-10-21,1.88,425528
SPEC,2024-10-22,1.96,298949
SPEC,2024-10-23,2.0,372152
SPEC,2024-10-24,2.08,592539
SPEC,2024-10-25,2.09,560592
SPEC,2024-10-26,2.08,581093
SPEC,2024-10-27,2.08,587744
SPEC,2024-10-28,2.08,202257
SPEC,2024-10-29,2.05,682099
SPEC,2024-10-30,2.15,512545
SPEC,2024-10-31,2.14,459770
SPEC,2024-11-01,2.19,569484
SPEC,2024-11-02,2.12,579398
SPEC,2024-11-03,2.21,385416
SPEC,2024-11-04,2.2,555627
SPEC,2024-11-05,2.25,449535
SPEC,2024-11-06,2.22,444333
SPEC,2024-11-07,2.24,551494
SPEC,2024-11-08,2.25,336293
SPEC,2024-11-09,2.18,576418
SPEC,2024-11-10,2.1,527162
SPEC,2024-11-11,2.08,427732
SPEC,2024-11-12,2.09,701162
SPEC,2024-11-13,2.11,464520
SPEC,2024-11-14,2.02,561468
SPEC,2024-11-15,2.09,572885
SPEC,2024-11-16,2.16,557191
SPEC,2024-11-17,2.08,494606
SPEC,2024-11-18,2.12,586521
SPEC,2024-11-19,2.09,492396
SPEC,2024-11-20,2.12,652555
SPEC,2024-11-21,2.18,577558
SPEC,2024-11-22,2.21,376966
SPEC,2024-11-23,2.14,488977
SPEC,2024-11-24,2.21,547442
SPEC,2024-11-25,2.25,319813
SPEC,2024-11-26,2.16,634386
SPEC,2024-11-27,2.16,342357
SPEC,2024-11-28,2.22,530964
SPEC,2024-11-29,2.42,650000
SPEC,2024-11-30,2.45,481866
SPEC,2024-12-01,2.47,487681
SPEC,2024-12-02,2.37,611302
SPEC,2024-12-03,2.39,169435
SPEC,2024-12-04,2.35,400550
SPEC,2024-12-05,2.42,494713
SPEC,2024-12-06,2.53,309017
SPEC,2024-12-07,2.45,628051
SPEC,2024-12-08,2.41,372964
SPEC,2024-12-09,2.38,408821
SPEC,2024-12-10,2.42,634180
SPEC,2024-12-11,2.31,465106
SPEC,2024-12-12,2.31,509863
SPEC,2024-12-13,2.37,514381
SPEC,2024-12-14,2.33,366572
SPEC,2024-12-15,2.21,455466
SPEC,2024-12-16,2.21,610606
SPEC,2024-12-17,2.19,778844
SPEC,2024-12-18,2.19,441998
SPEC,2024-12-19,2.22,383532
SPEC,2024-12-20,2.24,252308
SPEC,2024-12-21,2.28,508001
SPEC,2024-12-22,2.3,518577
SPEC,2024-12-23,2.22,392165
SPEC,2024-12-24,2.33,559351
SPEC,2024-12-25,2.29,550529
SPEC,2024-12-26,2.32,734538
SPEC,2024-12-27,2.4,549340
SPEC,2024-12-28,2.37,714042
SPEC,2024-12-29,2.37,395538
SPEC,2024-12-30,2.28,396512
SPEC,2024-12-31,2.26,591848
SPEC,2025-01-01,2.33,638128
SPEC,2025-01-02,2.34,599779
SPEC,2025-01-03,2.5,609234
SPEC,2025-01-04,2.63,318723
SPEC,2025-01-05,2.57,409866
SPEC,2025-01-06,2.37,508841
SPEC,2025-01-07,2.47,435761
SPEC,2025-01-08,2.49,397513
SPEC,2025-01-09,2.46,534237
SPEC,2025-01-10,2.37,640883
SPEC,2025-01-11,2.24,538668
SPEC,2025-01-12,2.21,678697
SPEC,2025-01-13,2.27,249900
SPEC,2025-01-14,2.1,379837
SPEC,2025-01-15,2.08,477319
SPEC,2025-01-16,2.08,580831
SPEC,2025-01-17,2.0,283934
SPEC,2025-01-18,2.02,456682
SPEC,2025-01-19,2.01,422980
SPEC,2025-01-20,2.01,678380
SPEC,2025-01-21,1.91,352936
SPEC,2025-01-22,1.95,688088
SPEC,2025-01-23,1.94,348474
SPEC,2025-01-24,1.83,531265
SPEC,2025-01-25,1.76,761069
SPEC,2025-01-26,1.89,527156
SPEC,2025-01-27,1.92,485850
SPEC,2025-01-28,1.99,499631
SPEC,2025-01-29,1.99,663248
SPEC,2025-01-30,2.03,755717
SPEC,2025-01-31,1.94,433330
SPEC,2025-02-01,1.89,601013
SPEC,2025-02-02,1.86,572279
SPEC,2025-02-03,1.8,488679
SPEC,2025-02-04,1.93,696604
SPEC,2025-02-05,1.82,543750
SPEC,2025-02-06,1.87,440791
SPEC,2025-02-07,1.81,579438
SPEC,2025-02-08,1.82,566304
SPEC,2025-02-09,1.81,779739
SPEC,2025-02-10,1.77,440480
SPEC,2025-02-11,1.8,587809
SPEC,2025-02-12,1.72,655677
SPEC,2025-02-13,1.65,500767
SPEC,2025-02-14,1.64,415085
SPEC,2025-02-15,1.7,218353
SPEC,2025-02-16,1.66,391668
SPEC,2025-02-17,1.71,686050
SPEC,2025-02-18,1.75,667434
SPEC,2025-02-19,1.64,519632
SPEC,2025-02-20,1.57,455004
SPEC,2025-02-21,1.58,511354
SPEC,2025-02-22,1.65,262563
SPEC,2025-02-23,1.61,322324
SPEC,2025-02-24,1.54,620693
SPEC,2025-02-25,1.55,686793
SPEC,2025-02-26,1.6,508178
SPEC,2025-02-27,1.56,619015
SPEC,2025-02-28,1.53,356069
SPEC,2025-03-01,1.48,514622
SPEC,2025-03-02,1.54,506313
SPEC,2025-03-03,1.6,510961
SPEC,2025-03-04,1.58,826540
SPEC,2025-03-05,1.67,523628
SPEC,2025-03-06,1.63,306916
SPEC,2025-03-07,1.65,469338
SPEC,2025-03-08,1.68,538764
SPEC,2025-03-09,1.7,637067
SPEC,2025-03-10,1.72,413186
SPEC,2025-03-11,1.68,569975
SPEC,2025-03-12,1.63,586201
SPEC,2025-03-13,1.67,494733
SPEC,2025-03-14,1.63,286839
SPEC,2025-03-15,1.58,304888
SPEC,2025-03-16,1.58,446925
SPEC,2025-03-17,1.54,604712
SPEC,2025-03-18,1.55,505710
SPEC,2025-03-19,1.58,624374
SPEC,2025-03-20,1.5,584801
SPEC,2025-03-21,1.42,404673
SPEC,2025-03-22,1.47,582946
SPEC,2025-03-23,1.5,521850
SPEC,2025-03-24,1.57,315103
SPEC,2025-03-25,1.56,505681
SPEC,2025-03-26,1.65,623185
SPEC,2025-03-27,1.71,408638
SPEC,2025-03-28,1.82,556617
SPEC,2025-03-29,1.77,781443
SPEC,2025-03-30,1.7,395756
SPEC,2025-03-31,1.69,382349
SPEC,2025-04-01,1.72,533211
SPEC,2025-04-02,1.73,727256
SPEC,2025-04-03,1.65,663966
SPEC,2025-04-04,1.61,675459
SPEC,2025-04-05,1.7,776186
SPEC,2025-04-06,1.69,360408
SPEC,2025-04-07,1.71,493595
SPEC,2025-04-08,1.63,588265
SPEC,2025-04-09,1.58,673041
SPEC,2025-04-10,1.63,466239
SPEC,2025-04-11,1.64,470891
SPEC,2025-04-12,1.62,871797
SPEC,2025-04-13,1.57,506640
SPEC,2025-04-14,1.62,453879
SPEC,2025-04-15,1.59,340507
SPEC,2025-04-16,1.65,585440
SPEC,2025-04-17,1.68,318944
SPEC,2025-04-18,1.71,534236
SPEC,2025-04-19,1.69,334791
SPEC,2025-04-20,1.69,395498
SPEC,2025-04-21,1.7,507600
SPEC,2025-04-22,1.68,605842
SPEC,2025-04-23,1.68,563490
SPEC,2025-04-24,1.71,620980
SPEC,2025-04-25,1.66,458563
SPEC,2025-04-26,1.71,518423
SPEC,2025-04-27,1.77,589429
SPEC,2025-04-28,1.75,605661
SPEC,2025-04-29,1.74,614792
SPEC,2025-04-30,1.84,630991
SPEC,2025-05-01,1.96,313810
SPEC,2025-05-02,1.93,468038
SPEC,2025-05-03,1.91,544693
SPEC,2025-05-04,1.9,632732
SPEC,2025-05-05,1.95,549616
SPEC,2025-05-06,1.9,565684
SPEC,2025-05-07,1.94,542466
SPEC,2025-05-08,1.94,668040
SPEC,2025-05-09,1.92,455996
SPEC,2025-05-10,1.96,563694
SPEC,2025-05-11,2.01,465918
SPEC,2025-05-12,1.93,351490
SPEC,2025-05-13,1.91,595091
SPEC,2025-05-14,1.96,282090
SPEC,2025-05-15,1.99,489532
SPEC,2025-05-16,1.93,762893
SPEC,2025-05-17,1.95,599289
SPEC,2025-05-18,2.11,430265
SPEC,2025-05-19,2.08,678681
SPEC,2025-05-20,2.01,508875
SPEC,2025-05-21,2.01,616421
SPEC,2025-05-22,2.04,390418
SPEC,2025-05-23,2.1,601417
SPEC,2025-05-24,2.04,417463
SPEC,2025-05-25,2.01,362079
SPEC,2025-05-26,2.08,461138
SPEC,2025-05-27,2.06,375469
SPEC,2025-05-28,2.04,678194
SPEC,2025-05-29,2.09,305912
SPEC,2025-05-30,2.03,576272
SPEC,2025-05-31,2.0,433611
SPEC,2025-06-01,1.95,340271
SPEC,2025-06-02,1.96,454367
SPEC,2025-06-03,2.03,491995
SPEC,2025-06-04,1.98,583256
SPEC,2025-06-05,2.06,411711
SPEC,2025-06-06,1.96,442524
SPEC,2025-06-07,1.88,696994
SPEC,2025-06-08,1.81,460676
SPEC,2025-06-09,1.89,604545
SPEC,2025-06-10,1.86,406032
SPEC,2025-06-11,1.86,471181
SPEC,2025-06-12,1.94,481440
SPEC,2025-06-13,1.87,618292
SPEC,2025-06-14,1.93,472784
SPEC,2025-06-15,1.97,506149
SPEC,2025-06-16,1.91,490271
SPEC,2025-06-17,1.84,423901
SPEC,2025-06-18,1.79,539941
SPEC,2025-06-19,1.81,341638
SPEC,2025-06-20,1.76,499676
SPEC,2025-06-21,1.79,508668
SPEC,2025-06-22,1.67,654428
SPEC,2025-06-23,1.76,690055
SPEC,2025-06-24,1.79,580638
SPEC,2025-06-25,1.76,522629
SPEC,2025-06-26,1.7,514611
SPEC,2025-06-27,1.63,570224
SPEC,2025-06-28,1.62,592048
SPEC,2025-06-29,1.63,444852
SPEC,2025-06-30,1.67,359191
SPEC,2025-07-01,1.66,435494
SPEC,2025-07-02,1.7,490938
SPEC,2025-07-03,1.72,563056
SPEC,2025-07-04,1.6,388841
SPEC,2025-07-05,1.61,621497
SPEC,2025-07-06,1.64,657291
SPEC,2025-07-07,1.63,512081
SPEC,2025-07-08,1.61,447719
SPEC,2025-07-09,1.57,434806
SPEC,2025-07-10,1.56,421813
SPEC,2025-07-11,1.57,281763
SPEC,2025-07-12,1.59,521294
SPEC,2025-07-13,1.61,444380
SPEC,2025-07-14,1.59,617883
SPEC,2025-07-15,1.59,738385
SPEC,2025-07-16,1.52,470316
SPEC,2025-07-17,1.47,405590
SPEC,2025-07-18,1.44,442312
SPEC,2025-07-19,1.48,362732
